pcap_file,window_id,start_time,packet_count,total_bytes,avg_pkt_len,unique_src,unique_dst,mean_interarrival,rssi_mean,rssi_std
3. (Re)Assoc.csv,18,1608311532.03926,22406,14118471.0,630.1201017584575,27,34,0.0004452275793564636,-49.97039483471689,17.17129202317126
3. (Re)Assoc.csv,19,1608311542.03926,65502,32832293.0,501.24107660834784,103,93,0.00015262050797263332,-46.82525724405362,11.173723091345583
3. (Re)Assoc.csv,20,1608311552.03926,79530,39349008.0,494.7693700490381,75,82,0.00012568197818884605,-47.169256884194645,11.391056695937587
3. (Re)Assoc.csv,21,1608311562.03926,54303,29560561.0,544.3633132607775,40,45,0.00018412181893868857,-46.501476284305966,11.72867189669505
3. (Re)Assoc.csv,22,1608311572.03926,11086,3312792.0,298.8266281796861,15,17,0.0009011176560556345,-45.91977869986168,11.018055069835897
3. (Re)Assoc.csv,23,1608311582.03926,33386,22750339.0,681.433505062002,30,44,0.0002994959415460358,-46.27852992272209,13.327956312130073
3. (Re)Assoc.csv,24,1608311592.03926,40697,21147440.0,519.6314224635722,32,39,0.0002454995570024386,-47.0148168169644,11.992028864229708
3. (Re)Assoc.csv,25,1608311602.03926,52123,27596933.0,529.4578784797499,56,54,0.00019177005971723624,-46.95116679137169,11.598258979930785
3. (Re)Assoc.csv,26,1608311612.03926,35178,19834012.0,563.8186366479049,28,39,0.0002840939859128423,-46.07311387799193,11.790903791519595
3. (Re)Assoc.csv,27,1608311622.03926,42650,18094424.0,424.2537866354045,63,67,0.00023446840771354431,-46.58880031262212,10.996103333944738
3. (Re)Assoc.csv,28,1608311632.03926,38958,23576347.0,605.1734431952359,41,46,0.0002566839318949024,-44.99766415113712,11.065979720705698
3. (Re)Assoc.csv,29,1608311642.03926,79674,41798054.0,524.6134749102594,68,59,0.00012551020066528924,-46.07156663403369,9.686669761771462
3. (Re)Assoc.csv,30,1608311652.03926,60572,37380017.0,617.1171003103744,35,34,0.00016509359082980267,-46.281615267780495,12.082072498444752
3. (Re)Assoc.csv,31,1608311662.03926,42262,29903358.0,707.5708201220955,53,61,0.00023624819770019196,-46.419928067767735,12.840055586185075
3. (Re)Assoc.csv,32,1608311672.03926,29583,9230168.0,312.00919446979685,31,38,0.00033786843123006236,-46.631815569752895,9.9181280841109
3. (Re)Assoc.csv,33,1608311682.03926,72711,50096524.0,688.9813645803248,63,55,0.00013753041131118356,-48.39107792035135,13.124201116227304
3. (Re)Assoc.csv,34,1608311692.03926,51703,23240067.0,449.4916542560393,60,56,0.00019338561563416931,-48.38249875893727,13.84729962365222
3. (Re)Assoc.csv,35,1608311702.03926,51155,29041421.0,567.714221483726,45,38,0.00019545695311619444,-47.065304792623735,14.429780062336759
3. (Re)Assoc.csv,36,1608311712.03926,46176,23872578.0,516.9910343035343,82,70,0.0002164579121951613,-47.60355307230307,13.99296128236998
3. (Re)Assoc.csv,37,1608311722.03926,45020,19811496.0,440.05988449577967,61,60,0.00022190910799806942,-46.820109580926996,11.207662066432357
3. (Re)Assoc.csv,38,1608311732.03926,34638,19118797.0,551.9601882325769,25,28,0.00028835687412381237,-44.73522335777662,9.386251718108548
3. (Re)Assoc.csv,39,1608311742.03926,52697,27404458.0,520.0382944000607,36,37,0.0001895710117849139,-46.231316140703775,11.495662452989206
3. (Re)Assoc.csv,40,1608311752.03926,48617,22293734.0,458.55840549601993,38,47,0.00020563228263340244,-47.158298537548596,12.371924639793829
3. (Re)Assoc.csv,41,1608311762.03926,41945,15870231.0,378.35811181308856,19,26,0.00023839530793851553,-49.01120514960067,12.79503132434429
3. (Re)Assoc.csv,42,1608311772.03926,32190,12123675.0,376.62861136999067,29,40,0.00031027739369979225,-46.411639225432324,10.306492170401846
3. (Re)Assoc.csv,43,1608311782.03926,40050,18023313.0,450.02029962546817,46,52,0.0002488617938824958,-43.998135663753644,9.601885875470497
3. (Re)Assoc.csv,44,1608311792.03926,21393,7065936.0,330.29196466133783,28,36,0.0004662225160834142,-49.72215210582901,14.715855511645133
3. (Re)Assoc.csv,45,1608311802.03926,26770,16248784.0,606.9773627194621,32,43,0.0003734303917293968,-44.559967625451385,11.348644518291804
3. (Re)Assoc.csv,46,1608311812.03926,30913,14276567.0,461.8305243748585,30,30,0.00032336914267846025,-46.81879252525906,12.387020840938355
3. (Re)Assoc.csv,47,1608311822.03926,51330,20072570.0,391.0494837327099,47,46,0.00019481195615076414,-47.01313072277421,12.261196531483046
3. (Re)Assoc.csv,48,1608311832.03926,42379,17194408.0,405.72944146865194,32,45,0.00023590724011062536,-46.461266193161705,9.586810816711335
3. (Re)Assoc.csv,49,1608311842.03926,37659,12351707.0,327.98818343556655,30,36,0.0002655015191064967,-48.22286837143844,12.217053568098324
3. (Re)Assoc.csv,50,1608311852.03926,37052,21925064.0,591.7376659829429,58,51,0.000269106128032975,-46.92712044334088,13.09602340672387
3. (Re)Assoc.csv,51,1608311862.03926,30252,9816020.0,324.4750760280312,35,38,0.00033041549033950937,-47.087564458548194,10.814175362137917
3. (Re)Assoc.csv,52,1608311872.03926,37915,15471802.0,408.0654622181195,22,27,0.0002629422887427939,-46.45732999252714,11.527196901989571
3. (Re)Assoc.csv,53,1608311882.03926,52231,20833074.0,398.8641611303632,66,62,0.00019140422926217505,-47.91793507048815,12.323366131255872
3. (Re)Assoc.csv,54,1608311892.03926,56029,36625669.0,653.691284870335,65,65,0.00017845577453915037,-51.402672425589124,15.417869069546674
3. (Re)Assoc.csv,55,1608311902.03926,48960,22964609.0,469.0483864379085,35,37,0.00020424193637029548,-47.45590958605664,13.617140138933637
3. (Re)Assoc.csv,56,1608311912.03926,21771,10802745.0,496.19884249689954,22,33,0.0004593415275647326,-48.47025860089109,12.790364403928153
3. (Re)Assoc.csv,57,1608311922.03926,31320,18060838.0,576.6551085568327,37,44,0.00031925422363709993,-49.01634738186463,14.805035486142401
3. (Re)Assoc.csv,58,1608311932.03926,49533,28959978.0,584.6602870813397,33,35,0.0002017293282128166,-44.87735449094543,10.638023473665166
3. (Re)Assoc.csv,59,1608311942.03926,25842,11254050.0,435.49454376596236,36,45,0.00038657567250203166,-45.178714237804094,10.8105227680006
3. (Re)Assoc.csv,60,1608311952.03926,26524,8587721.0,323.77171618157143,93,93,0.00032040870859806065,-47.455398884029556,12.213784356596783
4. Rogue_AP.csv,0,1608316401.972863,107,35154.0,328.5420560747664,2,4,0.09370720836351502,-38.4392523364486,3.350608856758549
4. Rogue_AP.csv,1,1608316411.972863,1358,161703.0,119.07437407952872,5,16,0.007342240875401564,-55.91703485517918,15.9966089142446
4. Rogue_AP.csv,2,1608316421.972863,1454,160299.0,110.24690508940853,9,20,0.0068333736388173005,-52.22214580467676,15.382959041303048
4. Rogue_AP.csv,3,1608316431.972863,317,54153.0,170.82965299684543,8,12,0.03143344951581351,-46.76445846477392,13.4055316057769
4. Rogue_AP.csv,4,1608316441.972863,2227,294365.0,132.18006286484058,12,22,0.004462223275759578,-49.90884598114055,15.329712095261003
4. Rogue_AP.csv,5,1608316451.972863,2002,240626.0,120.1928071928072,11,28,0.004982511738668019,-48.688644688644686,14.235666321645382
4. Rogue_AP.csv,6,1608316461.972863,1438,181988.0,126.55632823365787,13,21,0.006954406978524884,-47.66388502549838,14.21184918945395
4. Rogue_AP.csv,7,1608316471.972863,536,76168.0,142.1044776119403,8,13,0.018602857857107,-47.88743781094528,14.043980600722238
4. Rogue_AP.csv,8,1608316481.972863,676,145816.0,215.7041420118343,10,12,0.014697681356359411,-49.324950690335314,11.848474717741121
4. Rogue_AP.csv,9,1608316491.972863,1063,162213.0,152.59924741298212,9,23,0.009402049912346734,-44.96111633740985,12.240762384265201
4. Rogue_AP.csv,10,1608316501.972863,3115,425930.0,136.73515248796147,9,22,0.003203269067910059,-45.80246120920279,10.620341537206734
4. Rogue_AP.csv,11,1608316511.972863,2917,271676.0,93.13541309564621,14,26,0.0034066882643680025,-48.97908810421666,12.84826360065316
4. Rogue_AP.csv,12,1608316521.972863,1192,129865.0,108.94714765100672,13,20,0.008341151861259659,-45.311521252796425,12.48530417254094
4. Rogue_AP.csv,13,1608316531.972863,1795,174009.0,96.94094707520891,6,11,0.0055367687474126405,-44.914577530176416,12.372882252206495
4. Rogue_AP.csv,14,1608316541.972863,4825,508721.0,105.43440414507772,10,12,0.002071851571005573,-46.4633506044905,13.498768081694092
4. Rogue_AP.csv,15,1608316551.972863,5861,987970.0,168.56679747483363,8,9,0.0016950469375063535,-48.587214923505655,13.643935287766823
4. Rogue_AP.csv,16,1608316561.972863,248,56911.0,229.4798387096774,8,8,0.040216724882241685,-44.463709677419345,11.606856297896252
4. Rogue_AP.csv,17,1608316571.972863,2522,267080.0,105.90007930214115,12,19,0.003918704509924253,-49.03185302669839,10.682160573110817
4. Rogue_AP.csv,18,1608316581.972863,37962,10340146.0,272.3814867499078,94,56,0.00026309456602545596,-48.41631104789,10.647462096556774
4. Rogue_AP.csv,19,1608316591.972863,55450,21216284.0,382.6200901713255,92,111,0.00018032199235841254,-47.84422602945596,12.960584338399022
4. Rogue_AP.csv,20,1608316601.972863,44779,22922821.0,511.91006945219857,86,71,0.00022323345923957278,-50.74903414546998,15.207944469034656
4. Rogue_AP.csv,21,1608316611.972863,66407,56384690.0,849.0775068893339,415,312,0.00015053752531176808,-52.92045015334728,16.133022925145923
4. Rogue_AP.csv,22,1608316621.972863,55413,31057226.0,560.4682294768376,165,111,0.00018046460822541938,-48.55664434940056,14.171258023067509
4. Rogue_AP.csv,23,1608316631.972863,49885,16921746.0,339.2151147639571,144,110,0.0002004617524791305,-48.05413116835388,12.576863693402405
4. Rogue_AP.csv,24,1608316641.972863,50921,14641290.0,287.529506490446,141,116,0.00019634471853605332,-47.52479330727991,11.779056694740522
4. Rogue_AP.csv,25,1608316651.972863,54723,36254817.0,662.5151581601885,66,71,0.00018268297963016742,-45.836217556298685,13.289166187086813
4. Rogue_AP.csv,26,1608316661.972863,62070,28171372.0,453.86454003544384,100,79,0.00016110688080638852,-47.311170184200634,13.020542760062906
4. Rogue_AP.csv,27,1608316671.972863,62119,19457468.0,313.2289315668314,123,92,0.00016097557813762992,-47.38564153747914,12.299947699775755
4. Rogue_AP.csv,28,1608316681.972863,64317,23152831.0,359.97995864234963,144,149,0.0001554810457379673,-47.16665889267223,11.77410963522622
4. Rogue_AP.csv,29,1608316691.972863,62832,29327513.0,466.76077476445124,254,218,0.00015914766680450373,-46.68434343434343,11.227396859515075
4. Rogue_AP.csv,30,1608316701.972863,68494,36941709.0,539.3422635559319,375,324,0.00014598694751024327,-46.39988417476957,11.388906608588892
4. Rogue_AP.csv,31,1608316711.972863,47638,20422199.0,428.6955581678492,203,176,0.0002099028471888199,-46.353499307275705,9.6976532282821
4. Rogue_AP.csv,32,1608316721.972863,35941,8969763.0,249.56909935727998,93,70,0.00027822545321702825,-47.83546182168926,10.49621630094105
4. Rogue_AP.csv,33,1608316731.972863,38820,10928904.0,281.52766615146834,135,123,0.0002575747156478531,-48.080628541988666,10.574482343778927
4. Rogue_AP.csv,34,1608316741.972863,48267,15303124.0,317.05148445107426,151,129,0.0002071796299158225,-46.70522303022769,10.83577826680288
4. Rogue_AP.csv,35,1608316751.972863,62326,26387884.0,423.3848474152039,60,61,0.00016043863476302984,-48.94023895859405,13.20065922832858
4. Rogue_AP.csv,36,1608316761.972863,54748,21866955.0,399.4110287133777,110,96,0.00018265212636291224,-47.99778378510021,12.839650582908563
4. Rogue_AP.csv,37,1608316771.972863,51976,22599427.0,434.80504463598584,100,99,0.0001923546325478088,-46.59728207890821,11.669889594230316
4. Rogue_AP.csv,38,1608316781.972863,23371,7436020.0,318.1729493817124,45,48,0.0004275925505299011,-48.11549926547146,12.687734668101967
4. Rogue_AP.csv,39,1608316791.972863,17055,1907838.0,111.86385224274406,31,26,0.0005862813377850106,-48.97938043584481,12.033788965636342
4. Rogue_AP.csv,40,1608316801.972863,33548,6535126.0,194.79927268391558,92,52,0.00029795015679459874,-49.09569373236358,10.447841569248265
4. Rogue_AP.csv,41,1608316811.972863,27406,6663423.0,243.1373786762023,83,53,0.0003647476712014418,-48.23667566712885,9.94098933558514
4. Rogue_AP.csv,42,1608316821.972863,14953,2229550.0,149.10385875743998,19,35,0.0006685164473540264,-50.74241512294076,11.273126382658106
4. Rogue_AP.csv,43,1608316831.972863,43890,29672963.0,676.0757120072909,69,64,0.00022779256577354758,-51.93357636515532,13.86181200626684
4. Rogue_AP.csv,44,1608316841.972863,33101,20054404.0,605.8549288541132,48,52,0.00030210767267693924,-51.86077963404932,13.770107918221552
4. Rogue_AP.csv,45,1608316851.972863,49171,21365471.0,434.51365642350163,85,57,0.00020336906478878733,-49.629015747764605,13.489983851052347
4. Rogue_AP.csv,46,1608316861.972863,40512,17352381.0,428.32694016587675,137,135,0.0002468288149307182,-48.19898630858347,11.452177740660256
4. Rogue_AP.csv,47,1608316871.972863,46368,15685981.0,338.29324102829537,127,83,0.00021563482415152405,-48.263026224982745,9.813293162611004
4. Rogue_AP.csv,48,1608316881.972863,29621,11283409.0,380.9259984470477,36,24,0.0003374333239986154,-47.898641729403685,10.114354683707969
4. Rogue_AP.csv,49,1608316891.972863,22444,3288782.0,146.5327927285689,31,27,0.00044554203997022494,-48.96111804194143,8.68245133546989
4. Rogue_AP.csv,50,1608316901.972863,47802,17356144.0,363.08405506045773,76,58,0.00020917081271267115,-52.48675787623949,13.677752384138733
4. Rogue_AP.csv,51,1608316911.972863,64427,28289698.0,439.09693141074393,37,33,0.00015519589960077366,-47.95851118319959,10.940621504422769
4. Rogue_AP.csv,52,1608316921.972863,59456,29030619.0,488.2706371097955,26,35,0.00016819280066669425,-50.02500448510944,13.352876711379526
4. Rogue_AP.csv,53,1608316931.972863,50401,20223400.0,401.2499751989048,15,22,0.00019825307622788445,-47.254869281694155,10.371466930094758
4. Rogue_AP.csv,54,1608316941.972863,42508,17229164.0,405.3157993789404,16,22,0.00023520930921091626,-48.315971895486335,12.11431910273037
4. Rogue_AP.csv,55,1608316951.972863,30203,12819965.0,424.45998741846836,14,23,0.000330887822218821,-47.6574291737024,10.522867644702334
4. Rogue_AP.csv,56,1608316961.972863,47791,24927386.0,521.5916385930406,14,25,0.00020923965220222865,-48.308795937868354,12.454510938279908
4. Rogue_AP.csv,57,1608316971.972863,42796,20029882.0,468.0316384708851,16,24,0.00023362105354302843,-48.96713088450634,13.87312077984175
4. Rogue_AP.csv,58,1608316981.972863,35699,16771587.0,469.80551275946107,19,25,0.00027968928395710014,-49.695453654163984,13.714288541209418
4. Rogue_AP.csv,59,1608316991.972863,33542,14825435.0,441.9961540754874,14,17,0.00029812599528557693,-47.598801502593766,10.659482742226048
4. Rogue_AP.csv,60,1608317001.972863,28387,15014743.0,528.9302497622151,9,15,0.0001249825955277172,-49.046417961273356,12.71265821056385
5. Krack.csv,0,1607629972.928242,138,40148.0,290.92753623188406,1,4,0.07288738758894649,-37.28260869565217,6.096103950216126
5. Krack.csv,1,1607629982.928242,121,36715.0,303.4297520661157,1,4,0.08192138274510702,-32.01652892561984,1.767397447312464
5. Krack.csv,2,1607629992.928242,157,42476.0,270.54777070063693,4,8,0.06368235288522182,-39.602972399150744,12.28288493063976
5. Krack.csv,3,1607630002.928242,2917,960454.0,329.26088447034624,8,20,0.003409541519908094,-48.79670894754885,15.99433063821038
5. Krack.csv,4,1607630012.928242,3125,924374.0,295.79968,12,27,0.0031932026109683224,-48.566613333333336,15.327967118869857
5. Krack.csv,5,1607630022.928242,6378,1709688.0,268.0602069614299,7,17,0.0015641140006862316,-49.596163896728335,15.4853871101856
5. Krack.csv,6,1607630032.928242,764,172286.0,225.50523560209425,6,11,0.013020450759527723,-46.182809773123914,13.800757540243275
5. Krack.csv,7,1607630042.928242,948,176477.0,186.1571729957806,7,11,0.010382318949875635,-44.64732770745429,11.47326030185072
5. Krack.csv,8,1607630052.928242,32669,35111268.0,1074.7579662677156,25,46,0.0003052089808984735,-39.51213688818146,11.042210201123792
5. Krack.csv,9,1607630062.928242,30682,32267506.0,1051.6754448862525,17,20,0.0003257583194060142,-40.2755578732373,10.609066063351907
5. Krack.csv,10,1607630072.928242,26912,29422348.0,1093.2798751486325,10,13,0.0003692807350698768,-39.76589130003963,9.936912143226754
5. Krack.csv,11,1607630082.928242,23490,22040325.0,938.2854406130268,16,28,0.0004256628214249722,-40.78253157371931,10.769151417189482
5. Krack.csv,12,1607630092.928242,3127,453158.0,144.91781259993604,10,28,0.0031984522795722946,-49.82134100842128,14.825263136091102
5. Krack.csv,13,1607630102.928242,2520,300635.0,119.29960317460318,10,18,0.003941648675601319,-51.59298941798942,15.903015538969088
5. Krack.csv,14,1607630112.928242,676,141458.0,209.25739644970415,7,11,0.01471549634580259,-46.01676528599605,13.873668589631075
5. Krack.csv,15,1607630122.928242,1841,325355.0,176.72732210755024,8,19,0.005344102823215982,-47.058663769690384,14.403753045839549
5. Krack.csv,16,1607630132.928242,1799,255857.0,142.22178988326849,12,23,0.0055349166189072796,-46.31350750416898,12.826764477786849
5. Krack.csv,17,1607630142.928242,1406,214610.0,152.63869132290185,9,19,0.007069722443712988,-46.55215742057848,14.944301721777128
5. Krack.csv,18,1607630152.928242,5036,2421906.0,480.91858617950754,16,26,0.001970721380239447,-50.92626423087106,16.660269870563145
5. Krack.csv,19,1607630162.928242,38506,22013449.0,571.6888017451826,29,39,0.0002596014800775734,-44.80238577537699,12.543370812040049
5. Krack.csv,20,1607630172.928242,40798,26325369.0,645.2612628070003,48,45,0.0002450814015591183,-44.59721881791591,12.863417066404649
5. Krack.csv,21,1607630182.928242,57539,21392531.0,371.79184553085736,53,56,0.00017374333576537996,-46.347572950520515,12.670163049325662
5. Krack.csv,22,1607630192.928242,57385,30189733.0,526.0910168162412,184,194,0.00017406198663657036,-43.605216229560575,11.042347458820945
5. Krack.csv,23,1607630202.928242,22740,7254643.0,319.02563764291995,28,42,0.0004396214429178519,-45.33367047786573,11.226246403409322
5. Krack.csv,24,1607630212.928242,51630,29705734.0,575.3580089095487,62,68,0.00019365798339743265,-44.07833301052359,11.831456000949128
5. Krack.csv,25,1607630222.928242,50641,40749554.0,804.6751446456428,45,52,0.0001974063791558264,-42.321274593050425,11.516315106740931
5. Krack.csv,26,1607630232.928242,58414,29698046.0,508.4063067072962,64,85,0.0001711709929600728,-42.85902922815307,11.09788054159383
5. Krack.csv,27,1607630242.928242,79539,53582831.0,673.6673958686933,86,100,0.000125715369811803,-42.97448631069873,11.311243708376095
5. Krack.csv,28,1607630252.928242,42481,14258221.0,335.63760269296864,43,63,0.00023536332470773527,-46.17487818083379,13.40225652369206
5. Krack.csv,29,1607630262.928242,27056,18084642.0,668.41521289178,41,52,0.00036948574512420357,-42.48611521781983,11.64233422120064
5. Krack.csv,30,1607630272.928242,21064,21505859.0,1020.9769749335359,24,42,0.0004740068445358273,-42.03236169135334,11.103909768843419
5. Krack.csv,31,1607630282.928242,27172,17407356.0,640.6358015604299,41,60,0.0003679552162835606,-44.78301192403945,13.463915638678003
5. Krack.csv,32,1607630292.928242,56028,47182520.0,842.1239380309845,91,89,0.000178407766976153,-40.54089621855739,10.450388896832576
5. Krack.csv,33,1607630302.928242,38331,26968915.0,703.5797396363257,105,147,0.0002605105702882643,-42.393632655900795,10.828764453511438
5. Krack.csv,34,1607630312.928242,57105,43193414.0,756.3858506260398,53,59,0.00017510477686235635,-42.78923620231736,11.907771518254544
5. Krack.csv,35,1607630322.928242,57371,35218721.0,613.8767147164943,39,54,0.00017426128646773453,-43.41686566383713,11.80963677226795
5. Krack.csv,36,1607630332.928242,34196,27571402.0,806.275646274418,43,43,0.0002923089381738231,-42.402815144071425,11.930379890826035
5. Krack.csv,37,1607630342.928242,21031,13550311.0,644.3017925918882,23,29,0.0004740297709314017,-42.42356521325662,11.37268114911512
5. Krack.csv,38,1607630352.928242,28286,17513819.0,619.1691649579298,38,49,0.00035305663808951095,-43.05036649461453,11.659568990233923
5. Krack.csv,39,1607630362.928242,72973,56705288.0,777.072177380675,144,136,0.00013703145080639175,-42.831896728927134,9.718139557847035
5. Krack.csv,40,1607630372.928242,62360,48354703.0,775.4121712636305,120,163,0.00016014650780676832,-43.83150523840069,9.428421334737024
5. Krack.csv,41,1607630382.928242,57368,33561134.0,585.0148863477897,96,123,0.0001742773898705524,-42.747547994236044,11.03914434237849
5. Krack.csv,42,1607630392.928242,53799,43037005.0,799.9591999851299,43,50,0.00014001797812548467,-40.4621275488392,10.418770020193124
5. Krack.csv,43,1607630402.928242,8431,4851456.0,575.430672518088,19,28,0.001084706169571882,-40.44130787174316,10.076670959526961
5. Krack.csv,44,1607630412.928242,6828,4108061.0,601.6492384299942,16,21,0.0014498473715429444,-40.31131614918961,10.725438867680229
5. Krack.csv,45,1607630422.928242,6382,1440054.0,225.64305860231903,18,22,0.001545308544575617,-46.385668024652674,10.259287513778109
5. Krack.csv,46,1607630432.928242,10765,3513415.0,326.37389688806314,49,64,0.0009273395623384643,-47.9808948753677,11.530315343451514
5. Krack.csv,47,1607630442.928242,10336,2966952.0,287.0503095975232,84,81,0.0009665972031887223,-48.146833075335394,11.576678883408496
5. Krack.csv,48,1607630452.928242,19212,16112757.0,838.6819175515303,134,124,0.0005200336752761429,-49.96734679714067,11.310489003415519
5. Krack.csv,49,1607630462.928242,22377,22136581.0,989.2559771193636,147,162,0.0004465971561598275,-52.91111409036064,10.129749155561745
5. Krack.csv,50,1607630472.928242,16166,13697045.0,847.2748360757145,128,133,0.0006127433883048711,-53.63480968287352,9.794276647696758
5. Krack.csv,51,1607630482.928242,13759,3683251.0,267.69757976597134,79,83,0.0007247393483737125,-49.12263488141096,12.082821967918932
5. Krack.csv,52,1607630492.928242,13701,6633955.0,484.19494927377565,44,56,0.000728440006283948,-46.43130671727124,12.117461038760355
5. Krack.csv,53,1607630502.928242,9138,4358004.0,476.91004596191726,33,47,0.0010906595023648803,-47.25122200335595,12.460187566529516
5. Krack.csv,54,1607630512.928242,2522,539641.0,213.97343378271214,19,27,0.0039230301852076835,-46.59146180280201,13.131324972634575
5. Krack.csv,55,1607630522.928242,6787,3337596.0,491.7630764697215,17,28,0.0014604403492696793,-42.20593291095722,11.334437300453697
5. Krack.csv,56,1607630532.928242,4601,1820031.0,395.57291893066724,15,27,0.0021645071713820747,-46.53234804028109,13.010070015169395
5. Krack.csv,57,1607630542.928242,7069,2401427.0,339.71240628094495,15,22,0.0013902624515604689,-44.50129674164191,10.691231633214006
5. Krack.csv,58,1607630552.928242,4697,1859099.0,395.8056206088993,14,27,0.0021128066049117653,-42.33652686111702,10.099187050948782
5. Krack.csv,59,1607630562.928242,4417,2207863.0,499.85578446909665,8,18,0.0022640953353349714,-41.670289034789825,9.605785291704892
5. Krack.csv,60,1607630572.928242,2748,1400670.0,509.7052401746725,6,13,0.0036320018907178304,-41.8592916060165,10.444926411427307
5. Krack.csv,61,1607630582.928242,2906,701473.0,241.38781830695115,9,18,0.003390983870435705,-41.863959623766924,10.461573481274826
5. Krack.csv,62,1607630592.928242,6429,4430827.0,689.1938093016021,19,26,0.0015403139123875084,-40.43537097526831,10.408672523111141
5. Krack.csv,63,1607630602.928242,703,704522.0,1002.1650071123755,5,4,0.001498303522071947,-38.67140825035562,8.083840913731672
6. Kr00k.csv,0,1609008998.824473,801,109198.0,136.3270911360799,6,16,0.012462282478809357,-46.695796920516024,15.806798768694726
6. Kr00k.csv,1,1609009008.824473,759,111741.0,147.22134387351778,7,18,0.013144137362376995,-45.94202898550725,14.94623675677644
6. Kr00k.csv,2,1609009018.824473,843,102887.0,122.04863582443653,9,13,0.011675280233460197,-46.45353894820087,14.864425641818881
6. Kr00k.csv,3,1609009028.824473,1118,163790.0,146.5026833631485,10,22,0.008922795045557253,-47.6633870005963,15.078680849362422
6. Kr00k.csv,4,1609009038.824473,1674,203337.0,121.46774193548387,13,24,0.005937206338995314,-47.07128634010353,14.79770989505607
6. Kr00k.csv,5,1609009048.824473,290,63155.0,217.77586206896552,10,13,0.03401585103731254,-42.45287356321839,13.036622500686024
6. Kr00k.csv,6,1609009058.824473,432,61494.0,142.34722222222223,9,8,0.023046412766671236,-43.67901234567901,12.965661829573525
6. Kr00k.csv,7,1609009068.824473,729,144669.0,198.4485596707819,10,14,0.013644167682626746,-48.231824417009605,13.98378224909856
6. Kr00k.csv,8,1609009078.824473,753,108458.0,144.03452855245683,9,21,0.013169206203298365,-44.54537405931829,12.983208969126737
6. Kr00k.csv,9,1609009088.824473,599,106935.0,178.52253756260433,9,18,0.016610260791204447,-43.520311630495264,12.784397995396743
6. Kr00k.csv,10,1609009098.824473,257,49904.0,194.17898832684824,9,14,0.038800464011728764,-44.29961089494164,12.927838056775949
6. Kr00k.csv,11,1609009108.824473,546,69488.0,127.26739926739927,6,7,0.018037735650298793,-44.81990231990232,13.573310598111988
6. Kr00k.csv,12,1609009118.824473,327,52252.0,159.79204892966362,5,7,0.030556957414545165,-44.205912334352696,14.130829134087625
6. Kr00k.csv,13,1609009128.824473,583,77431.0,132.8147512864494,7,11,0.017066957205021913,-42.38707833047455,13.234660933724266
6. Kr00k.csv,14,1609009138.824473,224,44040.0,196.60714285714286,8,7,0.0443087265630474,-43.401785714285715,12.796378331329771
6. Kr00k.csv,15,1609009148.824473,255,57348.0,224.89411764705883,8,8,0.03911909813017357,-42.64444444444444,12.194106699507895
6. Kr00k.csv,16,1609009158.824473,477,63974.0,134.1174004192872,9,13,0.020867510503079712,-45.52900069881202,14.125569438175342
6. Kr00k.csv,17,1609009168.824473,1049,117358.0,111.87607244995233,11,10,0.009400622990295177,-44.350810295519544,14.559936486196351
6. Kr00k.csv,18,1609009178.824473,25313,15105628.0,596.7537628886342,13,16,0.00039418003087399433,-45.17686564216015,11.612612738189659
6. Kr00k.csv,19,1609009188.824473,81090,38735818.0,477.6892095202861,23,32,0.00012331883387989062,-47.41254573108069,12.734857797845411
6. Kr00k.csv,20,1609009198.824473,63527,29357906.0,462.1327309647866,52,51,0.0001574146489752062,-47.62494162587036,15.513237431409381
6. Kr00k.csv,21,1609009208.824473,71453,35858705.0,501.85023721887114,70,72,0.00013994413147459556,-48.13232007986603,15.321037899285132
6. Kr00k.csv,22,1609009218.824473,84541,83396625.0,986.463668515868,56,74,0.00011828662036636746,-43.647835566963565,13.144740728886417
6. Kr00k.csv,23,1609009228.824473,107814,133157893.0,1235.070519598568,92,90,9.275253402895224e-05,-41.51012855473315,11.23296132227168
6. Kr00k.csv,24,1609009238.824473,57372,32613405.0,568.4550826186991,52,63,0.00017419724285636855,-46.75617606730344,12.503711368473343
6. Kr00k.csv,25,1609009248.824473,95256,59227567.0,621.7725602586713,68,82,0.00010497653511251203,-46.9153999048179,12.970257554360531
6. Kr00k.csv,26,1609009258.824473,110450,79475155.0,719.5577636939792,29,34,9.053819531326923e-05,-49.89506262260449,12.713518644635734
6. Kr00k.csv,27,1609009268.824473,69519,41978775.0,603.8460708583265,73,81,0.00014384420012922899,-48.25571906001717,13.137099133647803
6. Kr00k.csv,28,1609009278.824473,71117,33848146.0,475.9501385041551,38,39,0.0001405926092422359,-47.796673088009896,12.944305855870494
6. Kr00k.csv,29,1609009288.824473,38125,19949199.0,523.2576786885246,77,85,0.00026228365099151166,-47.54097486338798,13.41421926306632
6. Kr00k.csv,30,1609009298.824473,70636,40753287.0,576.9478311342658,51,46,0.0001415597512361358,-46.571729240991374,11.952530739901404
6. Kr00k.csv,31,1609009308.824473,37057,20288544.0,547.4955878781337,36,39,0.0002695190782991716,-47.082836351206694,11.950320195209567
6. Kr00k.csv,32,1609009318.824473,46227,24719729.0,534.7465550435893,34,35,0.0002162185373596342,-47.24420793043027,13.538069383862524
6. Kr00k.csv,33,1609009328.824473,73423,36926981.0,502.93478882638954,92,95,0.00013616877637911322,-46.59407360999505,15.027208524986227
